text,label,model
മലയാള സിനിമാ രംഗത്തെ മികച്ച പ്രകടനങ്ങൾക്ക് പുരസ്കാരങ്ങൾ നൽകുന്ന ചടങ്ങ് നടന്നു. മികച്ച നടനുള്ള പുരസ്കാരം ജോണി സാഗർ നേടി. മികച്ച ചിത്രത്തിനുള്ള പുരസ്കാരം '2018' എന്ന ചിത്രത്തിന് ലഭിച്ചു.,0,sarvam
"കലಗಾರനായ യേശുദാസിന്റെ പുതിയ ആൽബം 'സ്വരശക്തി' പുറത്തിറങ്ങി. ഈ ആൽബത്തിൽ ക്ലാസിക്കൽ, പോപ്പ് സംഗീതം എന്നിവയുടെ മിശ്രിതമുണ്ട്. ആൽബത്തിന് നല്ല പ്രതികരണമാണ് ലഭിച്ചത്.",0,sarvam
മലയാള സിനിമാ രംഗത്തെ പ്രശസ്ത നടി അന്ന ബെൻ തന്റെ 50-ാം വാർഷികം ആഘോഷിച്ചു. അന്ന ബന്റെ സിനിമകളുടെ ഒരു റീൽ ചടങ്ങ് സംഘടിപ്പിച്ച് ആഘോഷിച്ചു.,0,sarvam
"കേന്ദ്ര സർക്കാർ ക്രിപ്റ്റോ കറൻസി ഇടപാടുകൾക്ക് പുതിയ നിയന്ത്രണങ്ങൾ ഏർപ്പെടുത്താൻ പദ്ധതിയിടുന്നു.  നിയമനിർമാണ പ്രക്രിയ തുടരുകയാണ്, ഇത് ക്രിപ്റ്റോ വിപണിയെ ഗണ്യമായി ബാധിക്കുമെന്ന് വിദഗ്ധർ അഭിപ്രായപ്പെടുന്നു.",2,sarvam
അന്താരാഷ്ട്ര തോതിലുള്ള എണ്ണവിലയിൽ ഗണ്യമായ വർദ്ധനവുണ്ടായി.  ഇത് ഇന്ത്യയിലെ ഇന്ധന വിലകൾ ഉയരാന്‍ കാരണമാകുമെന്നും സാമ്പത്തിക വിദഗ്ധർ മുന്നറിയിപ്പ് നൽകിയിട്ടുണ്ട്.,2,sarvam
ഇന്ത്യയിലെ ഓൺലൈൻ ഷോപ്പിംഗ് മേഖലയിൽ വൻതോതിലുള്ള വളർച്ച രേഖപ്പെടുത്തിയിട്ടുണ്ട്.  ഡിജിറ്റൽ പ്ലാറ്റ്ഫോമുകളുടെ വളർച്ചയും സുഗമമായ ഇ-പേയ്മെന്റ് സംവിധാനങ്ങളും ഇതിന് കാരണമാണ്.,2,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചുവന്ന മെഴുക്!** ഇംഗ്ലണ്ടിനെതിരായ പരിശീലന മത്സരത്തിൽ അജയ് ഹോബ്ബിസ് നേതൃത്വം നൽകി ഇന്ത്യ വിജയിച്ചു. യുവാക്കളുടെ മികച്ച പ്രകടനം പ്രശംസ നേടി. 2. **മരാഠാ മാരത്തണിൽ കേരളക്കാർ മികച്ച പ്രകടനം!** മുംബൈയിൽ നടന്ന മാരത്തണിൽ കേരളത്തിൽ നിന്നുള്ള ഓട്ടക്കാർ രണ്ട് സ്വർണ്ണ മെഡലുകൾ നേടി.  സ്റ്റേറ്റ് സ്പോർട്സ് അതോറിറ്റി പ്രോത്സാഹനം നൽകി. 3. **ഫുട്ബോൾ ലോകകപ്പ്: ഇന്ത്യയുടെ കടുത്ത പരിശീലനം** ലോകകപ്പിനായി തയ്യാറെടുക്കുന്ന ഇന്ത്യൻ ഫുട്ബോൾ ടീം കോച്ച് മഹാദേവൻ അന്തോഷത്തിന് ശക്തമായ പരിശീലന ക്യാമ്പ് ആരംഭിച്ചു. 4. **ബാഡ്മിന്റൺ ചാമ്പ്യൻ സയനയ്ക്ക് പുതിയ റാങ്കിംഗ്!** ലോക ബാഡ്മിന്റൺ റാങ്കിംഗിൽ സയന ദേവി രണ്ടാം സ്ഥാനത്തെത്തി.  ഒളിമ്പിക്സ് തയ്യാറെടുപ്പിന് ഇത് വലിയ പ്രചോദനമാണ്. 5. **കേരളത്തിൽ യുവാക്കളെ കായികത്തിലേക്കൊഴുക്കാൻ പുതിയ പദ്ധതി** സ്റ്റേറ്റ് ഗവൺമെന്റ് സ്കൂൾ കുട്ടികൾക്കായി കായിക പരിശീലന ക്യാമ്പുകൾ ആരംഭിച്ചു.  യുവജന കായിക വികസനത്തിനായി 10 കോടി രൂപ നീക്കിവെച്ചു.,1,sarvam
നിക്ഷേപകരുടെ ആത്മവിശ്വാസം വർദ്ധിച്ചതോടെ സെൻസെക്സും നിഫ്റ്റിയും ഉയർന്ന നിലയിലാണ്. വിദേശ നിക്ഷേപങ്ങൾ കൂടിയതാണ് ഇതിന് കാരണം.,2,sarvam
"ആഗോള വിപണിയിൽ എണ്ണവില ഉയർന്നതോടെ ഇന്ത്യയിൽ പെട്രോൾ, ഡീസൽ വിലകളിൽ വർദ്ധനവ് പ്രതീക്ഷിക്കുന്നു. ക്രൂഡ് തൈറിയ വിലയിൽ 2% ഉയർച്ച.",2,sarvam
മലയാളം സിനിമാ നിർമ്മാതാക്കൾക്ക് സർക്കാർ സബ്സിഡി നൽകുന്ന പുതിയ പദ്ധതി പ്രഖ്യാപിച്ചു. കലാരംഗത്തെ പിന്തുണയ്ക്കാൻ 50 കോടി രൂപ നീക്കിവച്ചിട്ടുണ്ട്.,2,sarvam
ഇന്ത്യയിൽ സോഷ്യൽ മീഡിയ മാർക്കറ്റിങ്ങ് വിപണി 20% വർദ്ധിച്ചതായി പുതിയ റിപ്പോർട്ട്. ചെറുകിട ബിസിനസുകൾ ഇതിന് കൂടുതൽ ആശ്രയിക്കുന്നു.,2,sarvam
ഇന്ത്യയിലെ വിവിധ ഭാഷകളിലെ പാട്ടുകളുടെ കൂടെ മലയാളം പാട്ടുകളും ലോകമെമ്പാടും ശ്രദ്ധ നേടിയിട്ടുണ്ട്. ഈ വർഷം മലയാളം പാട്ടുകളുടെ ആവശ്യം ഗണ്യമായി വർദ്ധിച്ചിട്ടുണ്ട്.,0,sarvam
പ്രശസ്ത നാടകക്കാരനായ മധു എഴുതിയ പുതിയ നാടകം തിയേറ്ററുകളിൽ പ്രദർശിപ്പിക്കാൻ ഒരുങ്ങുകയാണ്. ഈ നാടകത്തിനായി നിരവധി പ്രേക്ഷകരുടെ പ്രതീക്ഷകൾ ഉയർന്നിരിക്കുന്നു.,0,sarvam
മലയാള സിനിമാ ഇൻഡസ്ട്രിയിൽ പുതിയ സംഭവങ്ങൾ നടക്കുകയാണ്. പുതിയ ചിത്രങ്ങൾക്കായി നിരവധി നടന്മാർ തിരഞ്ഞെടുക്കപ്പെടുന്നുണ്ട്. ഇതോടെ സിനിമാ ഇൻഡസ്ട്രി ഒരു പുതിയ ഘട്ടത്തിലേക്ക് പ്രവേശിക്കാൻ ഒരുങ്ങുന്നു.,0,sarvam
ഇന്ത്യൻ ടെലികോം കമ്പനികൾ 5G സേവനം ആരംഭിച്ചു.  പ്രധാന നഗരങ്ങളിൽ ഉയർന്ന വേഗത ഇന്റർനെറ്റ് ലഭ്യമാകും.  ഡാറ്റാ വിലയിൽ മാറ്റമില്ലെന്ന് ഉറപ്പാക്കി. 2. **കോവിഡ് വാക്സിൻ ഓർഡർ സിസ്റ്റത്തിൽ പിശക്** കോവിഡ് വാക്സിൻ ഓൺലൈൻ ഓർഡർ സിസ്റ്റത്തിൽ സാങ്കേതിക പ്രശ്നങ്ങൾ.  ചില ആശുപത്രികൾക്ക് വാക്സിൻ ലഭിക്കുന്നതിൽ കാലതാമസം. 3. **സൈബർ സുരക്ഷാ ഭീഷണി വർദ്ധിച്ചു** ഇന്ത്യയിൽ സൈബർ ആക്രമണങ്ങൾ ഗണ്യമായി വർദ്ധിച്ചിട്ടുണ്ട്.  പുതിയ മാൽവെയർ വൈറസുകൾ വഴി വ്യക്തിഗത വിവരങ്ങൾ മോഷ്ടിക്കപ്പെടുന്ന ഒരുനില. 4. **ഇലക്ട്രിക് വാഹനങ്ങളുടെ വില കുറയ്ക്കാൻ സർക്കാർ പദ്ധതി** പരിസ്ഥിതി സൗഹൃദ വാഹനങ്ങൾ വാങ്ങുന്നവർക്ക് സബ്സിഡി നൽകാൻ സർക്കാർ തീരുമാനിച്ചു.  വില കുറയ്ക്കാൻ ഈ പദ്ധതി ലക്ഷ്യമിടുന്നു. 5. **ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് വഴി കാർഷിക മേഖലയിൽ വിപ്ലവം** കൃഷി സാങ്കേതികവിദ്യയിൽ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് ഉപയോഗിച്ച് വിളവ് വർദ്ധിപ്പിക്കാനുള്ള പുതിയ മാർഗ്ഗങ്ങൾ കണ്ടെത്തി.,3,sarvam
ഇന്ത്യൻ ബാഡ്മിന്റൺ ടീം ഏഷ്യൻ ചാമ്പ്യன്‌ഷിപ്പിൽ ചരിത്രപരമായ വിജയം നേടി. ഫൈനലിൽ ചൈനയെ പരാജയപ്പെടുത്തിയ ഇന്ത്യൻ ടീം ചാമ്പ്യൻഷിപ്പ് കിരീടം കെട്ടി.,1,sarvam
"കേരള സർക്കാർ സംസ്ഥാനത്തുടനീളമുള്ള യുവാക്കൾക്ക് വേണ്ടി ഒരു വലിയ കായിക മേള സംഘടിപ്പിച്ചു. വോളിബോൾ, റണ്ണിംഗ്, ജൂഡോ തുടങ്ങിയ ഇനങ്ങളിൽ യുവതാരങ്ങൾ തങ്ങളുടെ കഴിവുകൾ പ്രകടിപ്പിച്ചു.",1,sarvam
"ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ് മേഖലയിൽ ഇന്ത്യ പുതിയ ഗവേഷണ പദ്ധതി ആരംഭിച്ചു. ഈ സാങ്കേതികവിദ്യ ഡാറ്റാ സുരക്ഷ, ക്ലൈമറ്റ് മോഡലിംഗ് തുടങ്ങിയ മേഖലകളിൽ വിപ്ലവം സൃഷ്ടിക്കുമെന്ന് വിദഗ്ദ്ധർ അഭിപ്രായപ്പെട്ടു.",3,sarvam
"കോഴിക്കോടിൽ നടന്ന ദേശീയ മാരത്തൺ റേസിൽ കേരള മലയാളികൾ മികച്ച പ്രകടനം കാഴ്ചവച്ചു. സ്ത്രീ, പുരുഷ വിഭാഗങ്ങളിൽ രണ്ട് കേരളക്കാർക്ക് മുൻനിര സ്ഥാനങ്ങൾ നേടി.",1,sarvam
"കേരള സർക്കാർ സ്റ്റാർട്ടപ്പ് സംരംഭങ്ങൾക്ക് 50 കോടി രൂപ നിക്ഷേപ പദ്ധതി പ്രഖ്യാപിച്ചു. ടെക്, ആഗ്രോ, ഹെൽത്ത്കെയർ മേഖലകളിലെ പുതിയ ആശയങ്ങൾക്ക് സഹായം ലഭിക്കും.",2,sarvam
