text,label,model
ഇന്ത്യയിലെ ആദ്യത്തെ സ്വദേശീയ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് (AI) ചിപ്പ് 'ഐബഡ്' വിജയകരമായി പരീക്ഷിച്ചു. ബാംഗ്ലൂരുമൂലമുള്ള സ്ടാർട്ടപ്പ് സെമികണ്ടക്ടർ ലാബ്സാണ് ഈ നേട്ടം കൈവരിച്ചത്. ഈ ചിപ്പിന് സെക്കൻഡിൽ 50 ട്രില്യൺ കണക്കുകൂട്ടലുകൾ നടത്താനുള്ള കഴിവുണ്ടെന്ന് കമ്പനി പറയുന്നു. ഇത് രാജ്യത്തെ സെമികണ്ടക്ടർ മേഖലയിലെ ഒരു പ്രധാന മൈലുകവലയാണ്.,3,deepseek
കൊച്ചിയിലെ ജവഹർലാൽ നെഹ്റു സ്റ്റേഡിയത്തിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ രാജസ്ഥാൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. സഞ്ജു സാംസന്റെ അർദ്ധശതകവും യുസഫ് പഠാണിന്റെ പിന്നിട്ടുള്ള ഓവറുകളിലെ വേഗതയുമാണ് റോയൽസിന് വിജയം നേടിക്കൊടുത്തത്. ഈ വിജയത്തോടെ ടീം പോയിന്റ് പട്ടികയിൽ രണ്ടാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി ബിസിസിഐ യുവ താരം ശുഭമൻ ഗിൽ എന്നതായി പ്രഖ്യാപിച്ചു. മുൻകാല കപ്താനായ വിരാട് കോഹ്ലിയുടെ സ്ഥാനത്തേക്കാണ് ഈ നിയമനം. 22 വയസ്സുള്ള ഗിൽ ആഗാമീ ടി-20 ലോകകപ്പിലൂടെയാണ് തന്റെ നേതൃത്വ യാത്ര ആരംഭിക്കുന്നത്. ഈ തീരുമാനം ഇന്ത്യൻ ക്രിക്കറ്റ് വേദിയിൽ പുതിയൊരു യുഗത്തിന്റെ തുടക്കമാകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,1,deepseek
മലയാള സിനിമയുടെ പ്രിയപ്പെട്ട നടൻ മമ്മൂട്ടി ഇന്ന് തിരുവനന്തപുരത്ത് വെച്ച് അവരുടെ പുതിയ ചിത്രമായ 'തുറം' ചിത്രീകരണം ആരംഭിച്ചു. യുവ നിർമ്മാതാവ് ജീവ ജോണിന്റെ സംവിധാനത്തിൽ ഈ ചിത്രത്തിൽ നിരൂപക പ്രശംസ നേടിയ നടി കനിക നായികയാണ്. ഈ ചിത്രം അടുത്ത വർഷം റിലീസ് ചെയ്യാൻ നിർദ്ദേശകൻ പ്രതീക്ഷിക്കുന്നു.,0,deepseek
കൊച്ചിയിലെ ആദ്യത്തെ ഐക്യദാർഢ്യ ബാങ്ക് ശാഖ തിരുവനന്തപുരത്ത് തുറന്നു. ബാങ്കിന്റെ ചെയർമാൻ ശ്രീ. രാജീവ് മൂർത്തി ഉദ്ഘാടനം നിർവ്വഹിച്ചു. രാഷ്ട്രീയ സംഘടനകളുടെ പങ്കാളിത്തത്തോടെയുള്ള ഈ ബാങ്കിംഗ് മാതൃക രാജ്യത്ത് തന്നെ ആദ്യമാണെന്ന് അദ്ദേഹം പറഞ്ഞു. പുതിയ ശാഖയിലൂടെ എല്ലാ വിഭാഗം ആളുകൾക്കും ആധുനിക ബാങ്കിംഗ് സേവനങ്ങൾ ലഭ്യമാക്കുമെന്നും അറിയിച്ചു.,2,deepseek
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ജനപ്രിയ നടൻ മമ്മൂട്ടി, യുവതാരം കീർത്തി സുരേഷ് എന്നിവർ ചേർന്ന് നിർമ്മിക്കുന്ന പുതിയ ചിത്രം 'ദി ഗ്രേറ്റ് ഇന്ത്യൻ കിച്ചൻ' ഇന്ന് തിരക്കഥാകൃതി ഷൂട്ടിംഗ് ആരംഭിച്ചു. ആശിക് അബു ആണ് ഈ ചിത്രം സംവിധാനം ചെയ്യുന്നത്. ഈ സംയോജനം ചിത്രത്തിന് ഏറെ പ്രതീക്ഷയുണർത്തുകയാണ്.",0,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥാൻ റോയൽസിനെ 35 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡ് 87 റൺസ് നേടിയതോടെ ചെന്നൈ 195 റൺസ് നേടി. ജസ്പ്രിത് ബുംറാവിന്റെ മികച്ച ബൗളിങ്ങിന് പിന്നാലെ രാജസ്ഥാൻ ടീം 160 റൺസിൽ എല്ലാവുക്കാവാടം.,1,deepseek
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി, ദിബു കെ. ജോർജ്ിൻ എന്നിവർ ചേർന്ന് ഒരു പുതിയ ചിത്രം തയ്യാറാക്കുകയാണ്. ഈ ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് അടുത്ത മാസം തുടങ്ങും എന്ന് സംവിധായകൻ തെളിയിച്ചു. ഇത് ഒരു ഫാമിലി ഡ്രാമ ആയിരിക്കുമെന്നും അദ്ദേഹം പറഞ്ഞു.",0,deepseek
"ഗൂഗിളിന്റെ പുതിയ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് മോഡലായ 'ജെമിനി 2.0' ഇന്ന് ഔദ്യോഗികമായി വിടുകളിച്ചു. ഈ മോഡലിന് ടെക്സ്റ്റ്, ഇമേജ്, ഓഡിയോ ഡാറ്റകൾ ഒരുമിച്ച് വിശകലനം ചെയ്യാനുള്ള കഴിവുണ്ടെന്ന് കമ്പനി പറയുന്നു. വിദ്യാർത്ഥികൾക്കും പ്രൊഫഷണലുകൾക്കും വേണ്ടി രൂപകൽപ്പന ചെയ്ത ഈ സേവനം അടുത്ത മാസം മുതൽ എല്ലാ ഉപയോക്താക്കൾക്കും ലഭ്യമാകും.",3,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി ചേർന്ന് ചിത്രീകരിച്ച് തീർന്ന 'വൃഷഭം 2' ചിത്രം ഈ വർഷത്തെ ഓണക്കാലത്ത് തിയേറ്ററുകളിൽ എത്തും എന്ന് നിർമ്മാതാക്കൾ പ്രഖ്യാപിച്ചു. ടോളി വുഡ് നടൻ വിജയ് ദേവരകോണ്ടയും ഈ സീക്വലിൽ പ്രധാന കഥാപാത്രത്തിലാണ്. ആദ്യ ഭാഗം പോലെ ജിതു ജോക്കിമാണ് ഈ ചിത്രവും രചിക്കുകയും സംവിധാനം ചെയ്യുകയും ചെയ്യുന്നത്.,0,deepseek
പ്രശസ്ത സംഗീത രചയിതാവ് എ.ആർ. റഹ്മാന് ഈ വർഷത്തെ കേരള സംസ്ഥാന ചലച്ചിത്ര പുരസ്കാരത്തിന് അർഹനായി. 'മലികപ്പുറം' എന്ന ചിത്രത്തിലെ അദ്ദേഹത്തിന്റെ സംഗീതമാണ് ഈ ബഹുമതിക്ക് കാരണമായതെന്ന് ജൂറി അധ്യക്ഷൻ പ്രഖ്യാപിച്ചു. ഔദ്യോഗിക പുരസ്കാര വിതരണം അടുത്ത മാസം തിരുവനന്തപുരത്ത് നടക്കും.,0,deepseek
ടെസ്ല കമ്പനി ഇന്ത്യയിൽ തന്റെ ഇലക്ട്രിക് വാഹനങ്ങൾ വിൽക്കാൻ തീരുമാനിച്ചു. കമ്പനി ഇതിനായി ചെന്നൈയിൽ ഒരു യൂണിറ്റ് സ്ഥാപിക്കുമെന്ന് റിപ്പോർട്ടുകൾ സൂചിപ്പിക്കുന്നു. ഈ പുതിയ തീരുമാനം ഇന്ത്യൻ ഇവി വിപണിയിൽ വലിയ മാറ്റം കൊണ്ടുവരുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,3,deepseek
"ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ടി20 ലോകകപ്പിൽ വീണ്ടും ചരിത്രം സൃഷ്ടിച്ചു. ഫൈനൽ മത്സരത്തിൽ ദക്ഷിണാഫ്രിക്കയെ 8 റൺസിന് പരാജയപ്പെടുത്തി 17 വർഷങ്ങൾക്ക് ശേഷം ട്രോഫി നേടി. വിർത്ത് കോഹ്ലിയുടെ അവസാന ടി20 മത്സരമായിരുന്നു ഇത്, അദ്ദേഹം പ്ലെയർ ഓഫ് ദ മാച്ച് പുരസ്കാരവും നേടി.",1,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'അയ്‌രാമൻ' പൂനെയിലെ ഒരു സംരംഭത്തിന്‍റെ ശ്രമത്തില്‍ വിജയകരമായി പ്രവര്‍ത്തനമാരംഭിച്ചു. ഇത് രോഗികളുമായി സംവദിക്കാനും അടിയന്തര സാഹചര്യങ്ങളിൽ സഹായിക്കാനും സാധിക്കും. ഇന്ത്യൻ ടെക്‌നോളജി മേഖലയിലെ ഒരു പ്രധാന നേട്ടമായി ഇതിനെ കണക്കാക്കുന്നു.,3,deepseek
"കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ ലൂലു ഗ്രൂപ്പ്, തിരുവനന്തപുരത്ത് പുതിയ ആസ്ഥാന കേന്ദ്രം ആരംഭിക്കുന്നതായി പ്രഖ്യാപിച്ചു. 500 കോടി രൂപ മുതൽമുടക്കിലുള്ള ഈ പദ്ധതി 2026-ൽ പൂർത്തിയാകുമെന്ന് കമ്പനി പറഞ്ഞു. ഇത് 2000-ത്തോളം പുതിയ തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കും എന്ന് പ്രതീക്ഷിക്കപ്പെടുന്നു.",2,deepseek
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തായി ഒരു പുതിയ ചിത്രത്തിലൂടെ തിരിച്ചെത്തുന്നു. യുവനടൻ റോഷൻ മാത്യുവിനൊപ്പം ചേർന്ന് അവർ നായക നായികയാകുന്ന ഈ ചിത്രം ആഗസ്റ്റ് മാസത്തിൽ റിലീസ് ചെയ്യാൻ നിശ്ചയിച്ചിരിക്കുന്നു. ചിത്രത്തിന്റെ ആദ്യ ലുക്ക് പോസ്റ്റർ ഇന്ന് സോഷ്യൽ മീഡിയയിൽ പ്രചരിപ്പിച്ചതോടെ ആരാധകർക്കിടയിൽ വലിയ ആവേശമുണ്ടാക്കിയിരിക്കുന്നു.,0,deepseek
